address,amount
0x5726f460F943f9D11992BaD969Dae54410fFEb86,11914.893617021276440937
0x85c31df177A97a25bD7Df177566A438422d18a5B,11914.893617021276440937
0xb3a0ADcCb4dbfDEB2213d54A44526699d2c0c57f,11914.893617021276440937
0x7AF60A0555276Fd50c0109Af193f2EdfCf37a1f9,11914.893617021276440937
0x81681Cef95aA0f8D6d3b789C2852E5323BA95F28,11914.893617021276440937
0xcCfeF17644f53f08f5f715b45FBb847F93242260,11914.893617021276440937
0xe0feF1e38B43b0B519D01828d983ADdf749213F9,11914.893617021276440937
0xbd393Ea52cfB2a3E6725bE7E4ADEb941E8961274,11914.893617021276440937
0x37B31e9a4246454Beab11d92800e9c4A5A989323,11914.893617021276440937
0x4b23f5F7D4fFD87a63c08ca5673C3f4983e4FB58,11914.893617021276440937
0xDFa7B881A803a60442D29D4011bcD9cCA4161a0d,11914.893617021276440937
0xDe6f9C0fcA24296163fCd40483Df83e9ced423e6,11914.893617021276440937
0x54C070a7Ceae69077B5A17D8b2bC2da722851e9D,11914.893617021276440937
0x4f9577e010fd1A07Fe8380DB824Ce0aB30F81335,11914.893617021276440937
0x62ff42cfDD144f91820a067C5Ea869D641B7D303,11914.893617021276440937
0x588ef9BeEea617241A2778a22A101718912D4c83,11914.893617021276440937
0x6a7961De2C34D8201D5d9AE102aB60376C615aE1,11914.893617021276440937
0xD3aD22537D41D8Ae58B6a98da6e154C9020959fc,11914.893617021276440937
0x4393bc52f9E0574Bd08ac080e2c6205135ea8240,11914.893617021276440937
0x29643d67bf5CB4eb23634B85DBC2dF5Bf6d354eE,11914.893617021276440937
0x310c0227Cc16F57658Dc7BB67E8c827c8178599b,11914.893617021276440937
0x88b206828c049Dc86658734f310A7034AbdDb4c4,11914.893617021276440937
0x9eB40Dc0210662dA9669B2A3893D74a0919bA12B,11914.893617021276440937
0xE249b6B21991C2ca36C8F88e055646c8F85f3649,11914.893617021276440937
0x7Dc5B2c532C12d6be13f6BC67D74406c30854e5C,11914.893617021276440937
0xCdCc02DACb12Db20DFB0f8000bC5924B2E9B4CF2,11914.893617021276440937
0x2ed4Ed819b0be6305cD160c12625DDAB2654012b,11914.893617021276440937
0x0b3edFBF9d4e2c3DD75512B4eE4915B553D89182,11914.893617021276440937
0x14b67137F3a9d895E76dDb199E24a40bBE0190A6,11914.893617021276440937
0xa9a13C1628c0761ee75Ae0B2D233e0735b4e96c3,11914.893617021276440937
0xD9b9a70657Dec48A1fB0cf8512C0C50169a00903,11914.893617021276440937
0xbbD3DD2Ccb3E559B6b7f494DD516BfEA3AC97902,11914.893617021276440937
0x887A4721f6d87e0640Cca8De2a244d6FE614ca81,11914.893617021276440937
0xEfb4371EEF2D3f512733016a1a90196A98bd1b92,11914.893617021276440937
0x64ABE4a0B68CB137162558E685f28Aa577e19016,11914.893617021276440937
0x9635C7F095A1E2A802b16292b05959b5e31dc2C9,11914.893617021276440937
0x8D6a16c6109512bd9CCb50B603fd68130BA42Bc1,11914.893617021276440937
0x76f2590ECbF2603cED687a570Fb92FE28CeB92e5,11914.893617021276440937
0x989b9Df19564BA0a62f3d426E4FCAa4FD567C256,11914.893617021276440937
0x774CC8869EC78965Bb21D2320b457d6b61C06bB9,11914.893617021276440937
0x95Db9d369bCE004E340c8E602AF0d18c904E9119,11914.893617021276440937
0xC19e4298F99D5e4dA82462E90661a970C7a4EFC9,11914.893617021276440937
0x93107a7e6AC796483a71b240eB98c5911b965bBC,11914.893617021276440937
0xF13fD422E02A7976b05574CffEa0BAC0cf954c91,11914.893617021276440937
0x4005D6A15Dddc58F6cf3bFB7774D2456386e0262,11914.893617021276440937
0x244CBd298291550309d052D3Ec0B4506F7AA7Ab8,11914.893617021276440937
0x85189a9C0Eb7e2DcD5754E07144428B6E28b50c6,11914.893617021276440937
0xBA5f519F7413680Cb8D7527325f76cf6eeB0862C,11914.893617021276440937
0x7e576A2CDaf014e0A7e300E21Acba44eFDC3595a,11914.893617021276440937
0xa43aC72C724860960DF61bEE50deb56692B1223c,11914.893617021276440937
0x1C4727520243cEFF37bed2098d3431076852deA1,11914.893617021276440937
0x244e8f80284E36f78F216d0218450677A5f322F3,11914.893617021276440937
0x2D1400C8702DD9fBA1532DABDa35Ce0EE036EbfD,11914.893617021276440937
0x4f732ecF7aBcE1eCcE24eFEf3662EEEd2a31cF53,11914.893617021276440937
0xa0044fc5993e938C31eBE3CE1A7935449C264D59,11914.893617021276440937
0x2Cf175170659D2b09b65b1D4Ac21767DE1fa347a,11914.893617021276440937
0x4027B9E1A23B1B5140e4199dbAb6d579e79C86AC,11914.893617021276440937
0xF3435c8c65F85AD68aD593E427b5B4963a732920,11914.893617021276440937
0x1EBaE931939FB3029478c6973cFb2F15928Cc949,11914.893617021276440937
0x00edB4659CCf7770a96167a1176D8C4EB12c96fb,11914.893617021276440937
0x5bAce49e83E9AdBa3aeb4eD255d7B992B300b577,11914.893617021276440937
0x9bd6C237bd1A6dd317cdD440A15941c0869F5973,11914.893617021276440937
0x00ce0Cd498109Ab47Cbb262AA05DA2f5ea2b50Db,11914.893617021276440937
0xBAF21005b95D2c02c62c9Dd2C1D01C27d91D5764,11914.893617021276440937
0x88062a7681ceec87DF38c677752102be9E330C8f,11914.893617021276440937
0x853E8633DA919594259b78eA27ba69ED85ABAa6B,11914.893617021276440937
0xc059e3ad6808DF5864db05b40970B932Fadc9dBa,11914.893617021276440937
0x6B2f4f7429EfBF9E7eAE4cD57fC2A904d5706b49,11914.893617021276440937
0xfe49632cFA9CbDAfFFa5FC6AD0525D57767779b3,11914.893617021276440937
0xa93C015F5ac91193D7bC1Cc4cFAf09c08Fc6C91f,11914.893617021276440937
0x451dd33A6d913Eb784D46999383AA06f36afA669,11914.893617021276440937
0xEFaB06E9bEcCf9E7A53800391243C366029F6Af8,11914.893617021276440937
0xaE9BE0907f94f7BfCac1795B5789ed31a80a3E5D,11914.893617021276440937
0x8Ca1b18a6239e3407afB39d560515e976a4EbBD8,11914.893617021276440937
0x2F24Ea7E266a8F64EEf111683a9f82Ee894E4ae4,11914.893617021276440937
0xe2b65C523CdAA74F8F9e80a98387c678271f2725,11914.893617021276440937
0x3aabe7E086A0d4B26024066Cb25A2a8BD2ed7D0A,11914.893617021276440937
0xa8e3716CD4a457c445f0F55FCd1079B8d722890E,11914.893617021276440937
0xD05C653AF171c35186f05D005C5A4380286904c4,11914.893617021276440937
0x756B90f3496A3b70E642031b4641C11E310105C7,11914.893617021276440937
0xC2a51FBfb962Fa62801c530CFcD3CE49581b93c1,11914.893617021276440937
0x2Ee9E55782Af8F6edff443300FB8ebCB61Ed1BAc,11914.893617021276440937
0xDc6657a6248211fc5Ee9ebCbC04d809049fb475D,11914.893617021276440937
0x34C35d7032AC11f4E72e3D6e038D23637b289b95,11914.893617021276440937
0x7aeFb6A710A60952040b4f9f9c57E7e6D030055d,11914.893617021276440937
0x14477A52E50e249B887BA71541dad3c1F819d11a,11914.893617021276440937
0x80C0b5d58297f4051215D501A536d076AdB8e01f,11914.893617021276440937
0x2d3b45888Cf257b1Fdca6CD5b61cB4fab4127aE6,11914.893617021276440937
0xbd9622Bd52e7267C4B15D06C777f5f5099cb565a,11914.893617021276440937
0x4d86A37c1dADC77cC29D2c147a48ac6Ff388D654,11914.893617021276440937
0xFaAA3B9132913923d7FD7eaC5b6d58C4C319b6c7,11914.893617021276440937
0xe2CD7F4c117D326572C737edC96c0E5c82509d00,11914.893617021276440937
0xd91062B3be2b85AD1A56F114C5F39Cd943F97E85,11914.893617021276440937
0x42D01C5d278a5aD561a27dAb2215d828E2E52CA6,11914.893617021276440937
0xB686E39D11Cf5365a5378e22A8C866718d1E3103,11914.893617021276440937
0xFD5C5bCBC78062F1602cc13E6fCF8E7369ACF53f,11914.893617021276440937
0x6D4b2CE8A439dDA77f6bC6108a0D6814BdeC85b4,11914.893617021276440937
0xaA328629225fFdce66E2180d831ce2441a80d006,11914.893617021276440937
0xdF1f76E51DA2565a80aFaF6B087034Af936b0ad1,11914.893617021276440937
0x6566030d0e8FbCDA84fA47f76205315fCa67115A,11914.893617021276440937
0xd06460D196000cb2327D217f7a753DC0DC16c81b,11914.893617021276440937
0x2aE6dcFC71Fa4831E10786F8aB25e7142CcA2856,11914.893617021276440937
0x14E6c48A9d34806afE63cb5421181F90BB04EED6,11914.893617021276440937
0x001F906F09B9D174Ea807f3B1B89E697BA6FaD87,11914.893617021276440937
0x4A14636038B106796319024A2A1E653538852f3a,11914.893617021276440937
0xA9f63a17fa8e4b5618c5C48e41d713400Ea8DcA8,11914.893617021276440937
0x66AFe0dC2edA5aE01064E5bF03E9679EdBa25752,11914.893617021276440937
0xAbc3601129246C08fF298a4Ab52Fd3bf6DC54BEc,11914.893617021276440937
0x692DF82B63e4c39b06059F6Bb9c08105a8dE7692,11914.893617021276440937
0xb6f647eF2de9f25eB419696E4c6915484000C0d5,11914.893617021276440937
0x1AB20B36800C3cc65d6879224Ad3279aE02f48b4,11914.893617021276440937
0xFe6769ea42Aa343B6e310C52094D4eF41f4C99ae,11914.893617021276440937
0x3199662A7430Fddc4Ac2968d143EB551222f39eF,11914.893617021276440937
0x99C204d9F865579dCcb4aeAD46e3adFA8b0a6eC0,11914.893617021276440937
0x730591693EBf1A174cF89F1fF03811f0F54D563b,11914.893617021276440937
0x4C82d4d8Ce940fB0ad001a3e73C1902B73c1310B,11914.893617021276440937
0x423f2A9F8fFfdC2cc14508C6026f1907cC011da4,11914.893617021276440937
0x08886aD1D7C6dFCA5846015312081f3c54f94625,11914.893617021276440937
0xd626261f113AbE87b54F0FDd5c4380393B3aD1F2,11914.893617021276440937
0xAE2f306eF07DeA0c64555ae333F6Dd4B3F33d032,11914.893617021276440937
0x74e7972398096F1Ec60F60F6929549B3631a67B8,11914.893617021276440937
0x4bfbaBcE017f7eBbaB569eC3277c7a1d50eA6407,11914.893617021276440937
0xa8a08F495360724468cC74c902b8775050a17c2d,11914.893617021276440937
0x7bC8D77511cE1a4cdA392204eBD8C4a325018EDE,11914.893617021276440937
0xDeD26b6A7DC42D2226BCA5598cC864EFEa3f6b71,11914.893617021276440937
0xE97850Eb21BCDBf02eF4eb52FbE29C9608A5016a,11914.893617021276440937
0xf0ef85eE7a84b34BEB4589649785c36997146e09,11914.893617021276440937
0x9f459965dD6FbD4F6feaa05f9B55e90E539c154D,11914.893617021276440937
0xA1bF0A673E555dd35FdBa97e6F9852Fe7434D397,11914.893617021276440937
0xDDd2c3EA7B8C46572bA2856DeE7a35bE4c6367d7,11914.893617021276440937
0xD3ad19A5070e9dB8ABb96feEEc7190E2a43d46bd,11914.893617021276440937
0x202F3e11ef72d3C712452E79401CE969e893A246,11914.893617021276440937
0x98ccAD9c0aA615abfA491B655223F0D65F5FEe26,11914.893617021276440937
0xF9BAc2C60EB72AebaA2D6ec1daB2C345ac8651F9,11914.893617021276440937
0x4e210eCe47BcC27e5f8F8fb2e881e55859ec0fca,11914.893617021276440937
0x8D2b08A9d851Cb0d3dAB133E0eEe4EaAad86221A,11914.893617021276440937
0xD87e5e3552DC3Cbf2fe13f2c450658dD88143d4d,11914.893617021276440937
0x3e9c046526DCD6D546cEE2c80D37d46B10bbdaA9,11914.893617021276440937
0xc53A21d693C29c7339a1E3D5167e9018149AEbEF,11914.893617021276440937
0x99A2cbD79Ff852b0CCb69dd68DE1CEdc65F6E643,11914.893617021276440937
0x06147E358586bA5A9aaB00F57A1b215ACA791dDD,11914.893617021276440937
0x76723BdF44FF4B7801Eb043c2A3D05f68707559c,11914.893617021276440937
0xc36841329aa2dE3361D3471deC5450F9f1BE967B,11914.893617021276440937
0x8D0F8124C2ce9C6181F2DDa6DC72FAB0Da0025Ea,11914.893617021276440937
0x417D54101f8665c71ED87f5cA73E96e19a2E6a7d,11914.893617021276440937
0xc1A48780749b8d892C1caABf9171AF4e99F62812,11914.893617021276440937
0xe038d66E0Bf9F7B415130617C6d5E1D357C8982D,11914.893617021276440937
0x1a3FbA366228ebBfCf795bd5fDF81833DC311096,11914.893617021276440937
0x521Ce98A033618C13C8efbf16F47E63865940324,11914.893617021276440937
0x592e501305F830691026CF2923031843c4f6B1AB,11914.893617021276440937
0xB17F781a93E344aaC6aEF94EECfed7F7B79ce1cD,11914.893617021276440937
0x3E57e1f3ADc04C2f8e97891A7bbE028FECa42a59,11914.893617021276440937
0x95f51f555C89a5838a590BaDfD247C02cC6d8FFb,11914.893617021276440937
0x150a02c4FE5E755d65fDa33efaB24D362bDbaeeF,11914.893617021276440937
0x6eb94D7f481C53e5597a1CeCac6fE67aCB3DdF7C,11914.893617021276440937
0xdb25bA7f48A5643b06D960448E488e6316F1ae41,11914.893617021276440937
0x9caee4751fEBBfC6c55Cd50B4533DC42e3092971,11914.893617021276440937
0xaf3574e8E991F46133f90e43dD95fc7401d92724,11914.893617021276440937
0x77C6F905cAB12a5C8f751B89085E6D68750F5821,11914.893617021276440937
0x6B3634c45814AC217E7Fa4C0432113Db23CbF1b7,11914.893617021276440937
0x7a4Dd78A0e2603035cEee6B849A5953Df625906c,11914.893617021276440937
0x18485eD5c36feD3fBB7FB530C6998364aA3CCD81,11914.893617021276440937
0x1B86C25a23b9A1D36d980b70485D1EE1dC6a30DD,11914.893617021276440937
0x2cCE20101d68210251180CB396c158917bBE421C,11914.893617021276440937
0xd2608b9eb01b6620Cce4ed7124FdC120b2E053Fb,11914.893617021276440937
0x6B882C561539387DdCBd3b5C28952C09C6787299,11914.893617021276440937
0x4DD4233E8896587119C80d4bE07390fC8871581f,11914.893617021276440937
0x1AC0bcd9b0a13775B1C53A18d1FF7aAfBa3e6365,11914.893617021276440937
0x41a88efDe766C801F56458FcEcBb3F150ceD79cD,11914.893617021276440937
0x01ef166154a9C98FB3ceFDFB8bd255EFB4305654,11914.893617021276440937
0xeBf93C3a3E9137FBb9034D85017CCAe102ab5d3a,11914.893617021276440937
0xE1567D8e1B786f565dae856A52eaaCEcAE58B67b,11914.893617021276440937
0xa2020E99d2820A1e9A0bd2EEfD7B486132D53Ff7,11914.893617021276440937
0xb9Fd066da4d11416391DAed9662ba4b595fC8b39,11914.893617021276440937
0x2817e9c2135D2a67524d03775Aa55BFA9ce14961,11914.893617021276440937
0x9DD914Dd3d437268a5bE02e1c8Aa550cE4b2a6D2,11914.893617021276440937
0x45A1F823AA458cF995B94cA8A0EF2F3c37ae64bD,11914.893617021276440937
0xe1dc5AD3865C6a7555fe68eF0646D9644D2e71A1,11914.893617021276440937
0x59c43dAcfd96653b7e8696c1B88020A4aF2b1650,11914.893617021276440937
0x81539BE2698083BFc057921b2CD448A1815F181b,11914.893617021276440937
0xcb767BAa18772d44c3827B481D60FECF12dFDB1E,11914.893617021276440937
0x95A658AEff9C10e69b18C3ee1EC627D183799018,11914.893617021276440937
0x3fAE8fdC2EE30aDFEa1a1068E29C7c0e08b46623,11914.893617021276440937
0xDb4e5EadfaFCb789C94CE3f3264554B807dCf646,11914.893617021276440937
0xD77440B802DFF5e56474F0B179f3152Bad573F28,11914.893617021276440937
0x47907682CDEE2EBebbfC42D2ab1f46654566bF5e,11914.893617021276440937
0x9FA1d190DF329dc74c91871ABa77056B7321A4e3,11914.893617021276440937
0xa608d83420DfAF80BeA5e09327b3B9c1131c13De,11914.893617021276440937
0x6683b7258E5A9C1ABd2a9D960324F832B337e26D,11914.893617021276440937
0x96f8EDdF4774290a524da6eF56Bd58b6B4f6944e,11914.893617021276440937
0xEA8d23ca89991A96f50fE0A2893920772e3D3818,11914.893617021276440937
0xa20963f56B4C747aFAb24D425BaE821734905E37,11914.893617021276440937
0xa7Adcf490A11d22FC6D37265AAF3D49a21F7f81f,11914.893617021276440937
0xD1Cea4737364c9e19aB011e1d1f5FA6ee53765F1,11914.893617021276440937
0x7D620851154833D67ABc3C8ec67B67b6BeE0e47c,11914.893617021276440937
0xC0b9Fb004B53D4B9822a288B6aF7C638fACeb5CB,11914.893617021276440937
0xA0fcd82d0812f75f5c97BBfB83EB5A6F7F1e5685,11914.893617021276440937
0x42a2C5036567a7F84bC760f58accc3c1DFeD2473,11914.893617021276440937
0x9a2178f4f5c96979dde5a792a003E0e8edd3FaC4,11914.893617021276440937
0xcc4c7D54A8D55E2C534e57E8fbbc6Ed567Db65C4,11914.893617021276440937
0xF7f95247EDD76a9B0CBA092f5EdD1B878b84BF6D,11914.893617021276440937
0xb1FE03ff09FD08a3b56010943232aA52a759deA5,11914.893617021276440937
0x254C0629543eD01Fd261bC0E604585b6f638fBEc,11914.893617021276440937
0x7d7030D31221091c1265014FEAD2Daf82B229e88,11914.893617021276440937
0x0df0666FD4ba6F1C57b9e355a49eD2a787414a66,11914.893617021276440937
0xd6E5e2c76651bb35aC20D23C5f51107d36336157,11914.893617021276440937
0x141224D662e05BC45b8F5EB9b7eF017d99b7B1e1,11914.893617021276440937
0x92e9D3a9F4764aD24196Ef05BFC89ff96Ff418AE,11914.893617021276440937
0x8eF41Db54a9110B9a9053E9856C3d87caf308a89,11914.893617021276440937
0x4d66AF0FBD538e61914151fBbf1112090Ce29109,11914.893617021276440937
0xDEa1cE17F2aaBC07E95cE52C9A4bCb58dD0Cc781,11914.893617021276440937
0xaBA63118520f53295EEC4b1cEfe7B34c56668636,11914.893617021276440937
0xD0791E0a2a668F3db594161eCc4a1127e11f06c4,11914.893617021276440937
0x8E4DD9c8f9F1D9e820c7e93Cedf1ec86312E40E9,11914.893617021276440937
0xB9477495989A090771013b33F05Cc35675fE90a7,11914.893617021276440937
0xd511Cfbf30a6AA1401403D9Ffc49FC4BBb39d25C,11914.893617021276440937
0x53493B521BD37490B2C81907b3fD4746082E0157,11914.893617021276440937
0x6C7061eC7Bb1f1A23b3Df94E028C68D4AF9acBdd,11914.893617021276440937
0xD1771bfFc78CcF884a9d17B9ca221e228791dEc8,11914.893617021276440937
0x485B197B88ab5AB4A1A6a95Cd5BB06E0627E032d,11914.893617021276440937
0xe08ec6a4604FcDcfbC8C9F6c3A20552A7E10C6E2,11914.893617021276440937
0xdf157dEC52634271BACbC032faaE07135e88FAe1,11914.893617021276440937
0x79c54Fff83DcC63a16769FC4f6825301De05Cc4B,11914.893617021276440937
0x4C2dC69e7835fd9B50757e470e8B5C902Eb9420F,11914.893617021276440937
0x7d8276E4065818986deC0be5f4bFf1977D14bF2E,11914.893617021276440937
0x1a7B896eE4f6aB10Ee2D6C8ba962a05AFC6EC4fC,11914.893617021276440937
0xE40b393973f44156362fAFC8A048C695Cce70a24,11914.893617021276440937
0x1393Bf597e8c0e0bF2099f215805474420602cbc,11914.893617021276440937
0xd206152733Bf21BF7e59EaDd1cd70571f23293C7,11914.893617021276440937
0xb3844bc71C10eEE65000a54e78aBa5BB740D0946,11914.893617021276440937
0xdd9e0EB839985756e54C8f72e0eb9C284735bC7E,11914.893617021276440937
0x7b9C7bdc2c9685813fEa5398C1d4CF9a5009D34F,11914.893617021276440937
0x944D0522ce76651E14178E86B96a3e2Ad2ED2E24,11914.893617021276440937
0x2a84e5713427cf787020Daab3fd1355656eF0653,11914.893617021276440937
0xDC029ff2De77FdDeB5145512D68aAA5C2F07110E,11914.893617021276440937
0xA12EAf24C6d5E6FfFe497f8aE8C289a7d57988d1,11914.893617021276440937
0x8Abc945F4405f04e0141D7a6D890600B5132fDd1,11914.893617021276440937
0x70185F60B3b099a13506A4de4965dCbf539fdAF4,11914.893617021276440937
0x41ec45b74450A6fC489b8C2dEd032bdf64d18107,11914.893617021276440937
0xF39ed5CA6952100CfbbAC6fEFBd5073dba57C8C4,11914.893617021276440937
0x822E14CCA67d1E499Dcc3448AfEbBD806F1CF602,11914.893617021276440937
0xD644c74611EFD7c4D2c7B32961F36DeB0cF9bD6B,11914.893617021276440937
0xC9492840793a81994B790511AB44865652D29BF1,11914.893617021276440937
0xB4fe37FD6300835a174B84Ef63E04094516794ED,11914.893617021276440937
0xb75C6424E9847a9018e6F8Dd048ff489F198570d,11914.893617021276440937
0x1854c8252FDFE752e39756BeADD0c404DfCb9c13,11914.893617021276440937
0xEf340cCfD796006B86dE3Aec386fEF5840055AbA,11914.893617021276440937
0x0df7a4cAF12ec65165c6c0dAE929EF43C6eB33a0,11914.893617021276440937
0x2e59FDcEbB0186fa2743639a515ed2f133d9f7DF,11914.893617021276440937
0x17aAd780c2718bd3a2022f33599a1c08Fe6c38aB,11914.893617021276440937
0xA54572039EAFf6714A9a030E4CD4e70EAcD8CDc8,11914.893617021276440937
0x61029cb06B872C8bcaecdD3861f9c905d0883800,11914.893617021276440937
0xc95E63795a7e8647d0B4e7388652d43aD386711b,11914.893617021276440937
0xe0B74a2B109C1E70A462e7Eb6900C9f83D72C1e2,11914.893617021276440937
0x5D41a2333F45CE220e068A2981B727c9cDda1906,11914.893617021276440937
0xc8e3b97268c2D3e70F6040D98176E2a51A71DB74,11914.893617021276440937
0xb6C1F7465aC72630f53eF4282e300Aaf49035c73,11914.893617021276440937
0x16A7CBE89E612D2bbD54411F197406F11Ac9bD92,11914.893617021276440937
0x7f66c8ECd092dA538a0ADd0a8f10864C0B0F5477,11914.893617021276440937
0x6E5Fb7888eA1dB86870161Db5F6C86C10394Cea6,11914.893617021276440937
0xDc3e0E1f606a9463C46f894A825cEE2593c77886,11914.893617021276440937
0x836C9B103084afbB298E1D76495153792D6BF608,11914.893617021276440937
0x9256a4CFE9D60367816bB8F40F98bEa9Bb5c6348,11914.893617021276440937
0x8bbe2261ab52972b2F82f9Fc7E9f1e209ff3dDCb,11914.893617021276440937
0xA9639FabC50BF12768CA0B48E8fD4bB2109d7176,11914.893617021276440937
0xA51Fc83A63aCB69b927F4916B5315f929E2A2af5,11914.893617021276440937
0xBE2E9dFfBe5d568ae68e945ec6259C22E94E55bb,11914.893617021276440937
0x576089F1CF0319ee9a85588B91c45832dfdfB00A,11914.893617021276440937
0x0405dce08C59E543b7090845ecc9e71902F0b78B,11914.893617021276440937
0x2675FD0A53A8bFAB4A0b7F302de288b3Ea0AC874,11914.893617021276440937
0x06728a01FE6E0D30cC783204842aF945888d19eF,11914.893617021276440937
0x80FC3DdCD7e4c1554f29F1F5e82AFAc6d44D8899,11914.893617021276440937
0x3559A7faEE0A5a812512BB1aF1478f12BBED42a9,11914.893617021276440937
0x293DCB310dD57c2dD64737fba73857A0202701C6,11914.893617021276440937
0xf54062A5d5DbFB689a35A07b693453Eb5376c72E,11914.893617021276440937
0x528bc27BD311b5069ad2c5f2f41411A2E1b919fA,11914.893617021276440937
0xB47da5B1cF2b58db08204513fB4F0A9c5f06e575,11914.893617021276440937
0xA7e43218BFcc9263772c94F90E2DA9F924e3Efef,11914.893617021276440937
0x996E03721a7FA14205E444BAE7C947803979f8bb,11914.893617021276440937
0x4290D6D6bD31d301BD52AC1e05cF73F2aA162450,11914.893617021276440937
0x729fF7db0B0ceAFF5cd0B4964B69efF07485E619,11914.893617021276440937
0xc6F89197F43cB88737461b1910048553731E0690,11914.893617021276440937
0xE707c862Cdb596e5546853D1D97120E4cA81d133,11914.893617021276440937
0x723C7579F1C560aeDd5eB7718De1dC5fbb80586A,11914.893617021276440937
0x1D0874311Cb4EB120b2f3dcE862b84123Bb638E2,11914.893617021276440937
0x173604eF4a8544A9D78D0D9E18f8eb0b5c8e675B,11914.893617021276440937
0xB417740De74f4B40fc3a635905eb142d2479fF70,11914.893617021276440937
0xaa9862fA1eB7FC47b47C8CA568bf4fCF1DCfB166,11914.893617021276440937
0x9778Aaa7041F1f2E9D6055Fa308446c5104E18a6,11914.893617021276440937
0xf00a5aF942bcC0f944054fB16bc816deB622587E,11914.893617021276440937
0x907F106124346Add29dAAEd20D1a08FB46147BbF,11914.893617021276440937
0x7badF1f32e8F08d29dB226Eb60F387918f3F4f84,11914.893617021276440937
0x9a0be89D3965FEA8fEB954EEeB5608C92606b0B5,11914.893617021276440937
0x651A465bCE7B17CD1Ab3Ee89C6f0909Ef01A887f,11914.893617021276440937
0x0297349bD437379E1Bae31035df25FBA9e8bBD18,11914.893617021276440937
0x8e97C1AFD0908fCfa47B5FC2C44D11EC263b7dC0,11914.893617021276440937
0x6b76e42A44A9e5509AE3d00a75902AD3CA7E0C14,11914.893617021276440937
0xD60332de9B10757AfDFE92879839d29126b2445D,11914.893617021276440937
0x39B5d81D4Ab86F6E2Ae989151Ee5881A30656e15,11914.893617021276440937
0x3E12842670a32B0084bfc9b43964312100F9A075,11914.893617021276440937
0xB96F035fdf3c280f73E30cb749EE4753419c6DA0,11914.893617021276440937
0xFF65a372eA46f7858021a279E52E6A13718B595d,11914.893617021276440937
0xBe0f257B0134fbA673047cf2C23bac748564Aa33,11914.893617021276440937
0x5006a03ce1f7bf025Ce8788Bd7A95001193cE7D7,11914.893617021276440937
0x0f8B2510a176B6De565762CE738E318b51Bc7414,11914.893617021276440937
0x0BDB340fddC3ba7Cd7A4c712389096b4706570c3,11914.893617021276440937
0x7D55288d92838c1ab97897CA9F9ab55b4021E136,11914.893617021276440937
0x624882398B4932b93Deec6A5A4997B99a3Fd766E,11914.893617021276440937
0xd8D5bD2E63886d9eE36D1f61f85D75592d7f4DFa,11914.893617021276440937
0xb45B06d9c7d75d370C25661d6329bEEEdefcc3b3,11914.893617021276440937
0x39A87068109A7414A8A1B2158f36564fbBA36CB9,11914.893617021276440937
0xF06d7db05d878BeC749577F3ca5542B78182377d,11914.893617021276440937
0x3228C30B1a546e192eC1244Be1867Fd32F9622f7,11914.893617021276440937
0xA94351D93BED735890f83A2EaD5ED8856aFB23B0,11914.893617021276440937
0x9De3405b6DEe0a4F06D8912A026231900D8500b1,11914.893617021276440937
0xA74bB1Ac0895e4B56416EC682E998FC5879d2190,11914.893617021276440937
